Orthogroup	Duplications (all)	Duplications (50% support)
OG0006972	2	1
OG0006973	6	6
OG0006974	11	11
OG0006975	11	11
OG0006976	11	11
OG0006977	11	11
OG0006978	7	6
OG0006979	11	11
OG0006980	10	10
OG0006981	10	10
OG0006982	6	6
OG0006983	1	1
OG0006984	10	10
OG0006985	5	4
OG0006986	2	1
OG0006987	6	6
OG0006988	0	0
OG0006989	4	4
OG0006990	3	3
OG0006991	1	0
OG0006992	2	2
OG0006993	7	6
OG0006994	2	2
OG0006995	4	3
OG0006996	2	1
OG0006997	4	4
OG0006998	2	2
OG0006999	2	1
OG0007000	0	0
OG0007001	0	0
OG0007002	0	0
OG0007003	4	4
OG0007004	1	1
OG0007005	1	1
OG0007006	2	2
OG0007007	0	0
OG0007008	2	2
OG0007009	0	0
OG0007010	1	1
OG0007011	5	4
OG0007012	4	4
OG0007013	1	1
OG0007014	10	10
OG0007015	10	10
OG0007016	6	5
OG0007017	10	10
OG0007018	10	10
OG0007019	9	9
OG0007020	10	10
OG0007021	10	10
OG0007022	0	0
OG0007023	0	0
OG0007024	3	2
OG0007025	10	10
OG0007026	2	2
OG0007027	10	10
OG0007028	3	3
OG0007029	0	0
OG0007030	5	5
OG0007031	3	3
OG0007032	0	0
OG0007033	0	0
OG0007034	3	1
OG0007035	0	0
OG0007036	1	1
OG0007037	1	1
OG0007038	5	5
OG0007039	5	5
OG0007040	1	1
OG0007041	1	1
OG0007042	2	2
OG0007043	1	1
OG0007044	4	4
OG0007045	5	5
OG0007046	4	4
OG0007047	7	7
OG0007048	0	0
OG0007049	1	1
OG0007050	0	0
OG0007051	2	1
OG0007052	1	1
OG0007053	0	0
OG0007054	0	0
OG0007055	2	2
OG0007056	7	7
OG0007057	0	0
OG0007058	5	5
OG0007059	7	7
OG0007060	3	3
OG0007061	1	1
OG0007062	5	5
OG0007063	5	5
OG0007064	2	2
OG0007065	9	9
OG0007066	1	0
OG0007067	1	1
OG0007068	1	1
OG0007069	1	1
OG0007070	1	0
OG0007071	0	0
OG0007072	1	1
OG0007073	1	1
OG0007074	0	0
OG0007075	8	8
OG0007076	1	1
OG0007077	0	0
OG0007078	0	0
OG0007079	1	1
OG0007080	1	1
OG0007081	2	2
OG0007082	1	1
OG0007083	2	2
OG0007084	5	5
OG0007085	1	0
OG0007086	1	1
OG0007087	2	2
OG0007088	1	1
OG0007089	1	1
OG0007090	1	1
OG0007091	1	0
OG0007092	1	1
OG0007093	2	2
OG0007094	1	1
OG0007095	0	0
OG0007096	1	1
OG0007097	1	1
OG0007098	1	1
OG0007099	1	1
OG0007100	2	2
OG0007101	1	1
OG0007102	1	1
OG0007103	1	1
OG0007104	2	2
OG0007105	1	1
OG0007106	1	1
OG0007107	0	0
OG0007108	1	1
OG0007109	1	1
OG0007110	0	0
OG0007111	3	2
OG0007112	1	1
OG0007113	0	0
OG0007114	3	2
OG0007115	0	0
OG0007116	1	1
OG0007117	4	3
OG0007118	1	1
OG0007119	1	1
OG0007120	1	1
OG0007121	1	1
OG0007122	1	0
OG0007123	0	0
OG0007124	1	1
OG0007125	1	1
OG0007126	0	0
OG0007127	1	1
OG0007128	0	0
OG0007129	1	1
OG0007130	1	0
OG0007131	0	0
OG0007132	3	2
OG0007133	1	1
OG0007134	1	1
OG0007135	1	1
OG0007136	2	1
OG0007137	0	0
OG0007138	1	1
OG0007139	1	1
OG0007140	2	2
OG0007141	1	1
OG0007142	1	1
OG0007143	1	1
OG0007144	1	1
OG0007145	3	2
OG0007146	0	0
OG0007147	2	2
OG0007148	1	1
OG0007149	1	1
OG0007150	0	0
OG0007151	4	3
OG0007152	4	3
OG0007153	2	2
OG0007154	0	0
OG0007155	1	1
OG0007156	1	1
OG0007157	0	0
OG0007158	0	0
OG0007159	0	0
OG0007160	7	7
OG0007161	3	3
OG0007162	1	1
OG0007163	0	0
OG0007164	10	10
OG0007165	2	2
OG0007166	1	1
OG0007167	2	2
OG0007168	1	1
OG0007169	5	4
OG0007170	3	3
OG0007171	5	5
OG0007172	5	4
OG0007173	10	10
OG0007174	5	5
OG0007175	6	6
OG0007176	10	10
OG0007177	5	5
OG0007178	6	6
OG0007179	6	6
OG0007180	10	10
OG0007181	10	10
OG0007182	10	10
OG0007183	10	10
OG0007184	10	10
OG0007185	5	4
OG0007186	10	10
OG0007187	9	9
OG0007188	2	2
OG0007189	0	0
OG0007190	2	1
OG0007191	7	7
OG0007192	8	8
OG0007193	1	1
OG0007194	8	8
OG0007195	3	3
OG0007196	5	5
OG0007197	2	1
OG0007198	1	1
OG0007199	1	1
OG0007200	0	0
OG0007201	1	1
OG0007202	2	2
OG0007203	1	1
OG0007204	1	1
OG0007205	0	0
OG0007206	2	2
OG0007207	2	2
OG0007208	0	0
OG0007209	2	2
OG0007210	4	4
OG0007211	0	0
OG0007212	3	3
OG0007213	1	1
OG0007214	9	9
OG0007215	9	9
OG0007216	9	9
OG0007217	9	9
OG0007218	1	1
OG0007219	9	9
OG0007220	9	9
OG0007221	9	9
OG0007222	2	2
OG0007223	9	9
OG0007224	2	2
OG0007225	2	2
OG0007226	6	5
OG0007227	9	9
OG0007228	1	1
OG0007229	9	9
OG0007230	2	2
OG0007231	9	9
OG0007232	8	8
OG0007233	0	0
OG0007234	2	2
OG0007235	9	9
OG0007236	9	9
OG0007237	5	2
OG0007238	6	6
OG0007239	5	5
OG0007240	4	4
OG0007241	4	4
OG0007242	4	4
OG0007243	2	1
OG0007244	6	6
OG0007245	2	2
OG0007246	0	0
OG0007247	6	6
OG0007248	4	4
OG0007249	3	3
OG0007250	6	6
OG0007251	2	2
OG0007252	3	3
OG0007253	1	1
OG0007254	7	7
OG0007255	3	3
OG0007256	5	5
OG0007257	6	6
OG0007258	1	1
OG0007259	2	1
OG0007260	5	4
OG0007261	4	3
OG0007262	0	0
OG0007263	0	0
OG0007264	1	1
OG0007265	6	6
OG0007266	0	0
OG0007267	1	0
OG0007268	1	1
OG0007269	0	0
OG0007270	0	0
OG0007271	1	0
OG0007272	0	0
OG0007273	5	5
OG0007274	0	0
OG0007275	1	1
OG0007276	1	1
OG0007277	1	1
OG0007278	1	1
OG0007279	9	9
OG0007280	1	1
OG0007281	1	1
OG0007282	0	0
OG0007283	6	5
OG0007284	0	0
OG0007285	0	0
OG0007286	6	6
OG0007287	0	0
OG0007288	0	0
OG0007289	1	1
OG0007290	0	0
OG0007291	0	0
OG0007292	0	0
OG0007293	1	0
OG0007294	8	8
OG0007295	1	1
OG0007296	0	0
OG0007297	0	0
OG0007298	5	5
OG0007299	1	1
OG0007300	0	0
OG0007301	0	0
OG0007302	1	1
OG0007303	0	0
OG0007304	0	0
OG0007305	0	0
OG0007306	5	5
OG0007307	2	1
OG0007308	0	0
OG0007309	2	1
OG0007310	0	0
OG0007311	1	1
OG0007312	1	1
OG0007313	0	0
OG0007314	1	1
OG0007315	0	0
OG0007316	1	1
OG0007317	1	1
OG0007318	0	0
OG0007319	1	1
OG0007320	1	1
OG0007321	1	1
OG0007322	0	0
OG0007323	1	0
OG0007324	1	1
OG0007325	1	1
OG0007326	0	0
OG0007327	0	0
OG0007328	1	1
OG0007329	1	1
OG0007330	3	1
OG0007331	0	0
OG0007332	1	1
OG0007333	1	1
OG0007334	0	0
OG0007335	1	1
OG0007336	3	2
OG0007337	6	6
OG0007338	1	1
OG0007339	2	1
OG0007340	8	8
OG0007341	6	6
OG0007342	4	2
OG0007343	3	1
OG0007344	1	1
OG0007345	5	5
OG0007346	1	1
OG0007347	0	0
OG0007348	0	0
OG0007349	9	9
OG0007350	2	2
OG0007351	1	1
OG0007352	8	8
OG0007353	9	9
OG0007354	9	9
OG0007355	9	9
OG0007356	3	3
OG0007357	9	9
OG0007358	6	6
OG0007359	9	9
OG0007360	9	9
OG0007361	4	4
OG0007362	9	9
OG0007363	7	7
OG0007364	0	0
OG0007365	7	7
OG0007366	2	2
OG0007367	5	5
OG0007368	4	2
OG0007369	5	5
OG0007370	9	9
OG0007371	6	6
OG0007372	9	9
OG0007373	9	9
OG0007374	7	7
OG0007375	3	3
OG0007376	9	9
OG0007377	8	8
OG0007378	4	4
OG0007379	0	0
OG0007380	0	0
OG0007381	7	7
OG0007382	3	1
OG0007383	2	1
OG0007384	2	2
OG0007385	8	8
OG0007386	8	8
OG0007387	7	7
OG0007388	0	0
OG0007389	4	4
OG0007390	0	0
OG0007391	5	5
OG0007392	7	7
OG0007393	3	3
OG0007394	0	0
OG0007395	1	1
OG0007396	1	1
OG0007397	2	1
OG0007398	4	4
OG0007399	6	6
OG0007400	1	0
OG0007401	0	0
OG0007402	1	1
OG0007403	5	5
OG0007404	0	0
OG0007405	0	0
OG0007406	0	0
OG0007407	2	2
OG0007408	0	0
OG0007409	1	1
OG0007410	0	0
OG0007411	0	0
OG0007412	0	0
OG0007413	0	0
OG0007414	2	1
OG0007415	0	0
OG0007416	1	1
OG0007417	0	0
OG0007418	0	0
OG0007419	4	4
OG0007420	1	1
OG0007421	4	4
OG0007422	6	6
OG0007423	8	8
OG0007424	8	8
OG0007425	8	8
OG0007426	8	8
OG0007427	1	1
OG0007428	8	8
OG0007429	8	8
OG0007430	4	4
OG0007431	8	8
OG0007432	3	2
OG0007433	0	0
OG0007434	1	1
OG0007435	8	8
OG0007436	1	1
OG0007437	5	5
OG0007438	5	5
OG0007439	2	1
OG0007440	0	0
OG0007441	3	3
OG0007442	1	1
OG0007443	5	5
OG0007444	1	1
OG0007445	2	2
OG0007446	3	2
OG0007447	2	1
OG0007448	4	4
OG0007449	3	3
OG0007450	5	5
OG0007451	3	3
OG0007452	2	2
OG0007453	2	2
OG0007454	4	4
OG0007455	6	6
OG0007456	4	4
OG0007457	6	6
OG0007458	5	5
OG0007459	2	2
OG0007460	2	1
OG0007461	4	4
OG0007462	2	2
OG0007463	2	2
OG0007464	7	7
OG0007465	2	2
OG0007466	6	6
OG0007467	2	2
OG0007468	2	2
OG0007469	2	2
OG0007470	4	4
OG0007471	4	4
OG0007472	5	5
OG0007473	5	4
OG0007474	4	4
OG0007475	5	5
OG0007476	3	3
OG0007477	1	1
OG0007478	2	2
OG0007479	0	0
OG0007480	4	4
OG0007481	2	2
OG0007482	4	4
OG0007483	7	7
OG0007484	3	3
OG0007485	2	2
OG0007486	1	1
OG0007487	2	2
OG0007488	3	3
OG0007489	1	1
OG0007490	4	4
OG0007491	3	2
OG0007492	3	3
OG0007493	3	3
OG0007494	1	1
OG0007495	3	3
OG0007496	0	0
OG0007497	0	0
OG0007498	0	0
OG0007499	0	0
OG0007500	0	0
OG0007501	0	0
OG0007502	0	0
OG0007503	0	0
OG0007504	0	0
OG0007505	5	5
OG0007506	0	0
OG0007507	0	0
OG0007508	5	5
OG0007509	0	0
OG0007510	0	0
OG0007511	0	0
OG0007512	0	0
OG0007513	0	0
OG0007514	0	0
OG0007515	0	0
OG0007516	0	0
OG0007517	0	0
OG0007518	1	1
OG0007519	0	0
OG0007520	0	0
OG0007521	5	5
OG0007522	0	0
OG0007523	0	0
OG0007524	0	0
OG0007525	1	1
OG0007526	0	0
OG0007527	0	0
OG0007528	2	0
OG0007529	2	1
OG0007530	0	0
OG0007531	3	2
OG0007532	8	8
OG0007533	0	0
OG0007534	1	1
OG0007535	0	0
OG0007536	0	0
OG0007537	3	2
OG0007538	1	1
OG0007539	0	0
OG0007540	6	6
OG0007541	0	0
OG0007542	4	4
OG0007543	0	0
OG0007544	0	0
OG0007545	1	0
OG0007546	1	0
OG0007547	2	2
OG0007548	0	0
OG0007549	1	1
OG0007550	0	0
OG0007551	0	0
OG0007552	0	0
OG0007553	0	0
OG0007554	0	0
OG0007555	0	0
OG0007556	0	0
OG0007557	0	0
OG0007558	7	7
OG0007559	0	0
OG0007560	0	0
OG0007561	0	0
OG0007562	0	0
OG0007563	0	0
OG0007564	1	1
OG0007565	5	4
OG0007566	0	0
OG0007567	3	3
OG0007568	0	0
OG0007569	0	0
OG0007570	0	0
OG0007571	0	0
OG0007572	0	0
OG0007573	0	0
OG0007574	0	0
OG0007575	0	0
OG0007576	0	0
OG0007577	0	0
OG0007578	1	1
OG0007579	0	0
OG0007580	0	0
OG0007581	0	0
OG0007582	1	1
OG0007583	0	0
OG0007584	1	1
OG0007585	3	3
OG0007586	1	1
OG0007587	0	0
OG0007588	2	2
OG0007589	1	1
OG0007590	0	0
OG0007591	0	0
OG0007592	0	0
OG0007593	0	0
OG0007594	1	1
OG0007595	1	1
OG0007596	0	0
OG0007597	0	0
OG0007598	0	0
OG0007599	8	8
OG0007600	0	0
OG0007601	1	1
OG0007602	0	0
OG0007603	0	0
OG0007604	0	0
OG0007605	0	0
OG0007606	0	0
OG0007607	0	0
OG0007608	0	0
OG0007609	0	0
OG0007610	0	0
OG0007611	0	0
OG0007612	0	0
OG0007613	0	0
OG0007614	3	3
OG0007615	4	4
OG0007616	2	1
OG0007617	5	5
OG0007618	0	0
OG0007619	1	1
OG0007620	5	5
OG0007621	4	4
OG0007622	3	2
OG0007623	1	1
OG0007624	0	0
OG0007625	0	0
OG0007626	2	1
OG0007627	1	1
OG0007628	3	2
OG0007629	0	0
OG0007630	1	1
OG0007631	1	1
OG0007632	3	1
OG0007633	4	4
OG0007634	0	0
OG0007635	4	4
OG0007636	1	1
OG0007637	4	3
OG0007638	0	0
OG0007639	8	8
OG0007640	1	1
OG0007641	0	0
OG0007642	1	1
OG0007643	0	0
OG0007644	4	4
OG0007645	0	0
OG0007646	1	1
OG0007647	0	0
OG0007648	8	8
OG0007649	8	8
OG0007650	5	5
OG0007651	5	5
OG0007652	8	8
OG0007653	6	6
OG0007654	0	0
OG0007655	6	6
OG0007656	0	0
OG0007657	0	0
OG0007658	8	8
OG0007659	4	2
OG0007660	7	7
OG0007661	5	5
OG0007662	3	3
OG0007663	4	4
OG0007664	8	8
OG0007665	7	7
OG0007666	8	8
OG0007667	5	5
OG0007668	6	6
OG0007669	6	6
OG0007670	5	5
OG0007671	3	3
OG0007672	3	0
OG0007673	8	8
OG0007674	7	7
OG0007675	7	7
OG0007676	8	8
OG0007677	8	8
OG0007678	8	8
OG0007679	8	8
OG0007680	8	8
OG0007681	5	5
OG0007682	8	8
OG0007683	3	3
OG0007684	7	7
OG0007685	7	7
OG0007686	7	7
OG0007687	7	7
OG0007688	7	7
OG0007689	7	7
OG0007690	4	4
OG0007691	0	0
OG0007692	7	7
OG0007693	1	1
OG0007694	7	7
OG0007695	7	7
OG0007696	7	7
OG0007697	1	1
OG0007698	6	6
OG0007699	7	7
OG0007700	5	5
OG0007701	7	7
OG0007702	0	0
OG0007703	0	0
OG0007704	7	7
OG0007705	0	0
OG0007706	2	2
OG0007707	2	2
OG0007708	1	1
OG0007709	7	7
OG0007710	0	0
OG0007711	1	0
OG0007712	2	2
OG0007713	0	0
OG0007714	0	0
OG0007715	1	1
OG0007716	3	3
OG0007717	2	1
OG0007718	0	0
OG0007719	2	2
OG0007720	0	0
OG0007721	0	0
OG0007722	6	6
OG0007723	0	0
OG0007724	2	2
OG0007725	1	1
OG0007726	1	1
OG0007727	2	2
OG0007728	0	0
OG0007729	1	1
OG0007730	2	2
OG0007731	3	3
OG0007732	0	0
OG0007733	0	0
OG0007734	1	1
OG0007735	2	1
OG0007736	1	1
OG0007737	1	1
OG0007738	7	7
OG0007739	7	7
OG0007740	7	7
OG0007741	5	5
OG0007742	0	0
OG0007743	0	0
OG0007744	7	7
OG0007745	0	0
OG0007746	0	0
OG0007747	7	7
OG0007748	0	0
OG0007749	4	3
OG0007750	3	3
OG0007751	2	2
OG0007752	0	0
OG0007753	0	0
OG0007754	1	1
OG0007755	7	7
OG0007756	7	7
OG0007757	7	7
OG0007758	0	0
OG0007759	5	4
OG0007760	0	0
OG0007761	0	0
OG0007762	7	7
OG0007763	0	0
OG0007764	0	0
OG0007765	0	0
OG0007766	3	2
OG0007767	1	1
OG0007768	2	2
OG0007769	1	1
OG0007770	2	2
OG0007771	1	1
OG0007772	1	1
OG0007773	1	1
OG0007774	1	1
OG0007775	1	1
OG0007776	1	1
OG0007777	2	2
OG0007778	1	1
OG0007779	1	1
OG0007780	1	1
OG0007781	1	1
OG0007782	1	1
OG0007783	2	2
OG0007784	1	1
OG0007785	1	1
OG0007786	1	1
OG0007787	1	1
OG0007788	3	3
OG0007789	3	3
OG0007790	1	1
OG0007791	1	1
OG0007792	4	2
OG0007793	2	2
OG0007794	2	2
OG0007795	3	3
OG0007796	4	4
OG0007797	1	1
OG0007798	1	1
OG0007799	1	1
OG0007800	1	1
OG0007801	1	1
OG0007802	1	1
OG0007803	1	1
OG0007804	2	2
OG0007805	1	1
OG0007806	1	1
OG0007807	2	2
OG0007808	1	1
OG0007809	0	0
OG0007810	1	1
OG0007811	2	2
OG0007812	5	5
OG0007813	1	1
OG0007814	1	1
OG0007815	1	1
OG0007816	1	1
OG0007817	1	1
OG0007818	1	1
OG0007819	1	1
OG0007820	3	3
OG0007821	5	5
OG0007822	3	3
OG0007823	1	1
OG0007824	1	1
OG0007825	3	3
OG0007826	1	1
OG0007827	2	2
OG0007828	0	0
OG0007829	3	3
OG0007830	1	1
OG0007831	1	1
OG0007832	0	0
OG0007833	0	0
OG0007834	1	1
OG0007835	1	1
OG0007836	1	1
OG0007837	1	1
OG0007838	1	1
OG0007839	1	1
OG0007840	2	2
OG0007841	1	1
OG0007842	3	3
OG0007843	1	1
OG0007844	1	1
OG0007845	1	1
OG0007846	1	1
OG0007847	1	1
OG0007848	3	3
OG0007849	1	1
OG0007850	3	3
OG0007851	5	5
OG0007852	4	4
OG0007853	1	1
OG0007854	1	1
OG0007855	2	2
OG0007856	3	3
OG0007857	1	1
OG0007858	2	1
OG0007859	4	4
OG0007860	1	1
OG0007861	1	1
OG0007862	1	1
OG0007863	1	1
OG0007864	2	2
OG0007865	4	4
OG0007866	3	3
OG0007867	1	1
OG0007868	5	5
OG0007869	2	1
OG0007870	0	0
OG0007871	0	0
OG0007872	1	1
OG0007873	2	1
OG0007874	0	0
OG0007875	3	2
OG0007876	0	0
OG0007877	0	0
OG0007878	0	0
OG0007879	0	0
OG0007880	0	0
OG0007881	7	7
OG0007882	0	0
OG0007883	0	0
OG0007884	1	1
OG0007885	0	0
OG0007886	0	0
OG0007887	0	0
OG0007888	2	0
OG0007889	1	1
OG0007890	1	1
OG0007891	0	0
OG0007892	0	0
OG0007893	0	0
OG0007894	0	0
OG0007895	0	0
OG0007896	2	2
OG0007897	0	0
OG0007898	0	0
OG0007899	0	0
OG0007900	0	0
OG0007901	0	0
OG0007902	0	0
OG0007903	1	0
OG0007904	0	0
OG0007905	0	0
OG0007906	0	0
OG0007907	0	0
OG0007908	0	0
OG0007909	2	1
OG0007910	1	1
OG0007911	0	0
OG0007912	0	0
OG0007913	0	0
OG0007914	0	0
OG0007915	1	1
OG0007916	0	0
OG0007917	0	0
OG0007918	0	0
OG0007919	0	0
OG0007920	0	0
OG0007921	2	1
OG0007922	2	1
OG0007923	0	0
OG0007924	0	0
OG0007925	4	4
OG0007926	6	6
OG0007927	5	5
OG0007928	2	1
OG0007929	5	3
OG0007930	1	1
OG0007931	0	0
OG0007932	0	0
OG0007933	0	0
OG0007934	0	0
OG0007935	2	2
OG0007936	3	3
OG0007937	4	4
OG0007938	0	0
OG0007939	3	3
OG0007940	3	3
OG0007941	2	1
OG0007942	2	0
OG0007943	7	7
OG0007944	5	5
OG0007945	5	5
OG0007946	7	7
OG0007947	2	2
OG0007948	3	3
OG0007949	1	1
OG0007950	2	2
OG0007951	7	7
OG0007952	0	0
OG0007953	6	6
OG0007954	7	7
OG0007955	4	4
OG0007956	0	0
OG0007957	2	1
OG0007958	7	7
OG0007959	0	0
OG0007960	0	0
OG0007961	7	7
OG0007962	3	3
OG0007963	3	3
OG0007964	7	7
OG0007965	0	0
OG0007966	2	2
OG0007967	0	0
OG0007968	7	7
OG0007969	4	4
OG0007970	0	0
OG0007971	1	1
OG0007972	0	0
OG0007973	7	7
OG0007974	0	0
OG0007975	0	0
OG0007976	4	4
OG0007977	0	0
OG0007978	5	5
OG0007979	6	6
OG0007980	4	4
OG0007981	0	0
OG0007982	2	2
OG0007983	4	4
OG0007984	4	4
OG0007985	7	7
OG0007986	2	2
OG0007987	1	1
OG0007988	0	0
OG0007989	7	7
OG0007990	5	5
OG0007991	1	0
OG0007992	5	5
OG0007993	7	7
OG0007994	7	7
OG0007995	7	7
OG0007996	7	7
OG0007997	4	4
OG0007998	0	0
OG0007999	7	7
OG0008000	3	3
OG0008001	6	6
OG0008002	1	1
OG0008003	6	6
OG0008004	1	1
OG0008005	1	1
OG0008006	4	4
OG0008007	1	0
OG0008008	0	0
OG0008009	7	7
OG0008010	7	7
OG0008011	7	7
OG0008012	6	6
OG0008013	6	6
OG0008014	4	3
OG0008015	7	7
OG0008016	4	4
OG0008017	7	7
OG0008018	7	7
OG0008019	7	7
OG0008020	7	7
OG0008021	7	7
OG0008022	7	7
OG0008023	2	1
OG0008024	1	1
OG0008025	1	1
OG0008026	6	6
OG0008027	1	1
OG0008028	1	1
OG0008029	6	6
OG0008030	1	1
OG0008031	2	2
OG0008032	2	2
OG0008033	4	4
OG0008034	6	6
OG0008035	6	6
OG0008036	4	4
OG0008037	5	5
OG0008038	0	0
OG0008039	3	3
OG0008040	5	5
OG0008041	3	3
OG0008042	2	2
OG0008043	6	6
OG0008044	5	5
OG0008045	0	0
OG0008046	6	6
OG0008047	1	1
OG0008048	2	2
OG0008049	2	2
OG0008050	4	4
OG0008051	0	0
OG0008052	1	1
OG0008053	1	1
OG0008054	0	0
OG0008055	1	1
OG0008056	4	4
OG0008057	6	6
OG0008058	0	0
OG0008059	0	0
OG0008060	2	2
OG0008061	0	0
OG0008062	5	5
OG0008063	0	0
OG0008064	0	0
OG0008065	2	2
OG0008066	3	3
OG0008067	1	0
OG0008068	2	2
OG0008069	1	1
OG0008070	1	1
OG0008071	1	1
OG0008072	0	0
OG0008073	0	0
OG0008074	2	2
OG0008075	0	0
OG0008076	1	1
OG0008077	1	1
OG0008078	0	0
OG0008079	0	0
OG0008080	5	5
OG0008081	6	6
OG0008082	6	6
OG0008083	6	6
OG0008084	6	6
OG0008085	3	3
OG0008086	2	2
OG0008087	6	6
OG0008088	6	6
OG0008089	1	1
OG0008090	6	6
OG0008091	5	5
OG0008092	2	2
OG0008093	6	6
OG0008094	2	2
OG0008095	6	6
OG0008096	6	6
OG0008097	4	4
OG0008098	2	2
OG0008099	6	6
OG0008100	2	2
OG0008101	5	5
OG0008102	4	3
OG0008103	6	6
OG0008104	6	6
OG0008105	6	6
OG0008106	5	5
OG0008107	2	2
OG0008108	6	6
OG0008109	6	6
OG0008110	1	1
OG0008111	1	1
OG0008112	2	2
OG0008113	3	3
OG0008114	1	1
OG0008115	3	3
OG0008116	1	1
OG0008117	1	1
OG0008118	2	2
OG0008119	3	3
OG0008120	1	1
OG0008121	1	1
OG0008122	1	1
OG0008123	1	1
OG0008124	3	3
OG0008125	4	4
OG0008126	1	1
OG0008127	4	4
OG0008128	1	1
OG0008129	1	1
OG0008130	3	3
OG0008131	2	2
OG0008132	0	0
OG0008133	4	4
OG0008134	3	3
OG0008135	4	4
OG0008136	4	4
OG0008137	3	3
OG0008138	4	4
OG0008139	5	5
OG0008140	2	2
OG0008141	2	2
OG0008142	0	0
OG0008143	1	1
OG0008144	1	1
OG0008145	1	1
OG0008146	1	1
OG0008147	3	3
OG0008148	1	1
OG0008149	0	0
OG0008150	1	1
OG0008151	0	0
OG0008152	2	2
OG0008153	2	2
OG0008154	1	1
OG0008155	3	3
OG0008156	2	2
OG0008157	2	2
OG0008158	2	2
OG0008159	2	2
OG0008160	3	3
OG0008161	1	1
OG0008162	2	2
OG0008163	2	2
OG0008164	0	0
OG0008165	2	2
OG0008166	1	1
OG0008167	0	0
OG0008168	3	3
OG0008169	2	2
OG0008170	1	1
OG0008171	4	4
OG0008172	4	4
OG0008173	1	1
OG0008174	1	1
OG0008175	2	2
OG0008176	2	2
OG0008177	3	3
OG0008178	2	2
OG0008179	3	3
OG0008180	2	1
OG0008181	0	0
OG0008182	0	0
OG0008183	0	0
OG0008184	3	3
OG0008185	1	1
OG0008186	0	0
OG0008187	4	4
OG0008188	1	1
OG0008189	1	1
OG0008190	1	1
OG0008191	3	3
OG0008192	4	4
OG0008193	5	5
OG0008194	2	2
OG0008195	0	0
OG0008196	0	0
OG0008197	0	0
OG0008198	4	4
OG0008199	0	0
OG0008200	2	2
OG0008201	1	1
OG0008202	0	0
OG0008203	0	0
OG0008204	0	0
OG0008205	1	1
OG0008206	1	1
OG0008207	0	0
OG0008208	0	0
OG0008209	3	3
OG0008210	1	1
OG0008211	2	2
OG0008212	3	3
OG0008213	3	3
OG0008214	2	2
OG0008215	5	5
OG0008216	2	2
OG0008217	2	2
OG0008218	2	2
OG0008219	2	2
OG0008220	3	3
OG0008221	4	4
OG0008222	3	3
OG0008223	2	2
OG0008224	3	3
OG0008225	0	0
OG0008226	6	6
OG0008227	1	1
OG0008228	1	1
OG0008229	0	0
OG0008230	1	1
OG0008231	0	0
OG0008232	6	6
OG0008233	6	6
OG0008234	1	1
OG0008235	1	1
OG0008236	1	1
OG0008237	0	0
OG0008238	0	0
OG0008239	0	0
OG0008240	0	0
OG0008241	1	1
OG0008242	0	0
OG0008243	1	1
OG0008244	1	1
OG0008245	0	0
OG0008246	1	1
OG0008247	0	0
OG0008248	0	0
OG0008249	1	1
OG0008250	0	0
OG0008251	0	0
OG0008252	1	1
OG0008253	0	0
OG0008254	1	0
OG0008255	3	3
OG0008256	5	5
OG0008257	1	1
OG0008258	0	0
OG0008259	2	1
OG0008260	0	0
OG0008261	0	0
OG0008262	2	2
OG0008263	2	2
OG0008264	0	0
OG0008265	0	0
OG0008266	1	1
OG0008267	2	1
OG0008268	1	1
OG0008269	0	0
OG0008270	4	4
OG0008271	2	1
OG0008272	6	6
OG0008273	0	0
OG0008274	6	6
OG0008275	6	6
OG0008276	0	0
OG0008277	5	5
OG0008278	4	4
OG0008279	3	2
OG0008280	1	0
OG0008281	0	0
OG0008282	0	0
OG0008283	1	1
OG0008284	2	1
OG0008285	0	0
OG0008286	1	1
OG0008287	1	1
OG0008288	6	6
OG0008289	0	0
OG0008290	0	0
OG0008291	2	2
OG0008292	3	3
OG0008293	1	1
OG0008294	2	2
OG0008295	2	2
OG0008296	2	2
OG0008297	3	3
OG0008298	1	0
OG0008299	1	1
OG0008300	5	5
OG0008301	4	4
OG0008302	5	5
OG0008303	2	2
OG0008304	1	1
OG0008305	1	1
OG0008306	2	2
OG0008307	2	2
OG0008308	2	2
OG0008309	2	2
OG0008310	3	3
OG0008311	2	2
OG0008312	0	0
OG0008313	0	0
OG0008314	3	3
OG0008315	6	6
OG0008316	6	6
OG0008317	1	0
OG0008318	1	1
OG0008319	0	0
OG0008320	2	2
OG0008321	2	2
OG0008322	0	0
OG0008323	2	2
OG0008324	4	4
OG0008325	2	2
OG0008326	2	2
OG0008327	0	0
OG0008328	3	3
OG0008329	6	6
OG0008330	2	2
OG0008331	1	1
OG0008332	6	6
OG0008333	3	3
OG0008334	0	0
OG0008335	3	3
OG0008336	2	2
OG0008337	5	5
OG0008338	5	5
OG0008339	0	0
OG0008340	3	3
OG0008341	6	6
OG0008342	2	2
OG0008343	6	6
OG0008344	1	1
OG0008345	1	1
OG0008346	0	0
OG0008347	4	4
OG0008348	6	6
OG0008349	6	6
OG0008350	5	5
OG0008351	6	6
OG0008352	6	6
OG0008353	6	6
OG0008354	6	6
OG0008355	6	6
OG0008356	6	6
OG0008357	6	6
OG0008358	6	6
OG0008359	6	6
OG0008360	6	6
OG0008361	1	1
OG0008362	6	6
OG0008363	0	0
OG0008364	6	6
OG0008365	5	5
OG0008366	5	5
OG0008367	1	1
OG0008368	1	1
